CNPJ_FUNDO;DT_REG;VL_TAXA_PERFM;DS_TAXA_PERFM;DT_INI_TAXA_PERFM
39.725.856/0001-60;2020-12-23;0.000000000000;;2021-07-23
39.725.887/0001-10;2021-04-20;0.000000000000;;2021-09-06
39.725.917/0001-99;2020-12-21;0.000000000000;;2021-07-23
39.725.985/0001-58;2021-01-29;0.000000000000;;2021-09-06
39.726.004/0001-97;2021-01-26;20.000000000000;O FUNDO, com base em seu resultado, remunera a GESTORA mediante o pagamento do equivalente a 20% da valorização da cota do FUNDO que, em cada semestre civil, exceder 100% do valor acumulado do Bitcoin Reference Rate (BRR) index, convertido para reais pela taxa de câmbio referencial de 2 dias disponível no site da B3 (taxa de performance).;2021-09-06
39.726.030/0001-15;2021-01-29;0.000000000000;;2021-09-06
39.726.057/0001-08;2021-01-29;0.000000000000;;2021-09-06
39.726.079/0001-78;2021-01-29;0.000000000000;;2021-09-06
39.726.093/0001-71;2020-12-23;10.000000000000;Para informacoes adicionais, vide o Regulamento;2021-06-21
39.726.116/0001-48;2021-01-29;0.000000000000;;2021-09-06
39.731.692/0001-83;2020-11-17;0.000000000000;;2021-02-26
39.731.692/0001-83;2020-11-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-04-15
39.731.692/0001-83;2020-11-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IMABAJUST. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-03-29
39.736.976/0001-62;2020-12-21;10.000000000000;Para informacoes adicionais, vide o Regulamento;2021-06-21
39.737.007/0001-26;2020-12-28;0.000000000000;;2021-09-06
39.737.043/0001-90;2021-04-09;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-06
39.737.075/0001-95;2021-05-20;0.000000000000;;2021-09-05
39.737.102/0001-20;2020-12-23;20.000000000000;Cupom / Fator X (Yield  do IMA-B5+);2021-09-06
39.737.138/0001-03;2021-01-26;0.000000000000;;2021-09-06
39.737.170/0001-99;2020-12-23;0.000000000000;;2021-07-30
39.737.225/0001-60;2021-02-02;20.000000000000;A taxa de performance é apurada e provisionada por dia útil, e será apurada pela primeira vez em 31/12/2021, sendo que a partir desta data a taxa de performance passará a ser apurada a cada ano civil.;2021-09-06
39.737.225/0001-60;2021-02-02;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5+. A taxa de performance sera paga no(s) mes(es) de Janeiro;2022-09-22
39.741.149/0001-67;2020-11-24;20.000000000000;OS GESTORES RECEBERÃO TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 20% DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100%  DA VARIAÇÃO DO CDI, DE UM DIA, APURADO PELA CETIP. A TAXA DE PERFORMANCE SERÁ CALCULADA INDIVIDUALMENTE SOBRE CADA APLICAÇÃO REALIZADA PELO COTISTA.;2022-08-15
39.741.161/0001-71;2021-01-21;14.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 14% DA RENTABILIDADE DA SUBCLASSE QUE EXCEDER A 100%  DA VARIAÇÃO DO IPCA , APURADO PELO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA  ACRESCIDO DE Y% AO ANO , ACRESCIDO DE 0,80%.;2025-06-02
39.741.188/0001-64;2021-01-21;0.000000000000;;2021-01-21
39.741.199/0001-44;2021-02-02;0.000000000000;;2021-02-02
39.753.015/0001-66;2021-01-07;0.000000000000;;2021-01-08
39.753.076/0001-23;2021-01-07;0.000000000000;;2021-01-08
39.753.127/0001-17;2020-11-30;0.000000000000;;2020-11-30
39.753.127/0001-17;2020-11-30;20.000000000000;a performance será 20% se parametro IPCA +6%, de 10% se parâmetro ficar entre IPCA + 5,5% a.a.;2021-04-09
39.753.323/0001-91;2021-02-18;0.000000000000;;2022-08-15
39.768.652/0001-06;2020-11-26;10.000000000000;-;2020-11-30
39.768.652/0001-06;2020-11-26;0.000000000000;;2022-05-26
39.768.752/0001-32;2020-11-25;10.000000000000;-;2021-06-30
39.768.799/0001-04;2020-12-01;0.000000000000;;2020-12-04
39.768.839/0001-00;2020-12-08;0.000000000000;;2020-12-08
39.768.878/0001-07;2021-02-04;20.000000000000;-;2021-02-04
39.768.903/0001-52;2020-12-01;0.000000000000;;2020-12-01
39.768.963/0001-75;2020-12-01;0.000000000000;;2020-12-04
39.769.081/0001-24;2020-12-15;0.000000000000;;2021-01-19
39.773.578/0001-16;2021-02-24;0.000000000000;;2021-02-24
39.773.639/0001-45;2021-02-08;20.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A 20% (VINTE POR CENTO) DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% (CEM POR CENTO) DA VARIAÇÃO DO CDI, APURADO PELA CETIP.;2022-06-01
39.773.678/0001-42;2021-02-05;0.000000000000;;2022-06-17
39.773.725/0001-58;2021-01-22;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IPCAIMAB;2022-11-25
39.773.766/0001-44;2021-02-02;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-08-24
39.773.913/0001-86;2021-02-02;0.000000000000;;2021-02-03
39.773.985/0001-23;2021-01-11;0.000000000000;;2021-01-12
39.774.017/0001-31;2022-01-06;0.000000000000;;2022-01-07
39.774.521/0001-31;2020-12-16;0.000000000000;;2021-11-30
39.793.145/0001-22;2021-03-09;0.000000000000;;2021-05-18
39.794.518/0001-80;2020-12-19;6.000000000000;O fundo cobrara 6.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro;2023-10-11
39.794.549/0001-30;2020-12-20;6.000000000000;O fundo cobrara 6.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro;2024-02-27
39.794.739/0001-58;2020-11-25;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IBRX FECHAMENTO;2022-09-22
39.794.780/0001-24;2020-11-25;20.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 20% AO ANO DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% DA VARIAÇÃO DO IBRX-100, APURADO PELA B3;2023-04-26
39.794.823/0001-71;2020-12-01;0.000000000000;;2022-08-17
39.800.273/0001-56;2020-12-10;0.000000000000;;2021-01-27
39.800.304/0001-79;2020-12-14;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IMABAJUST. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-27
39.800.340/0001-32;2020-11-23;0.000000000000;;2021-01-22
39.800.384/0001-62;2020-11-24;0.000000000000;;2021-03-08
39.800.432/0001-12;2020-11-30;0.000000000000;;2021-01-25
39.800.464/0001-18;2020-11-25;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro;2021-09-08
39.800.464/0001-18;2020-11-25;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-09-21
39.800.501/0001-98;2020-11-27;40.000000000000;O fundo cobrara 40.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-03-02
39.800.539/0001-60;2020-11-26;15.000000000000;O fundo cobrara 15.00 % do que exceder 100.00 % o indice CDI01. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-22
39.800.579/0001-02;2020-11-27;0.000000000000;;2021-01-22
39.800.632/0001-75;2020-11-27;0.000000000000;;2021-01-22
39.806.143/0001-20;2020-12-29;0.000000000000;;2020-12-30
39.807.296/0001-92;2020-11-24;0.000000000000;;2020-11-30
39.807.335/0001-51;2020-12-08;0.000000000000;;2020-12-08
39.807.355/0001-22;2021-01-05;0.000000000000;;2021-01-05
39.809.279/0001-94;2021-02-11;20.000000000000;;2021-02-11
39.813.473/0001-43;2021-01-20;0.000000000000;;2021-01-26
39.813.531/0001-39;2021-01-20;0.000000000000;;2021-01-26
39.816.705/0001-17;2020-12-14;0.000000000000;;2020-12-14
39.816.755/0001-02;2020-12-15;0.000000000000;;2020-12-15
39.816.790/0001-13;2020-12-15;0.000000000000;;2020-12-15
39.816.837/0001-49;2020-12-17;0.000000000000;;2020-12-17
39.816.870/0001-79;2020-12-16;0.000000000000;;2020-12-16
39.817.279/0001-36;2021-05-20;20.000000000000;Em função do resultado do FUNDO, será devida taxa de performance, 20% do que exceder 100% do CDI;2021-05-26
39.817.545/0001-20;2020-12-04;20.000000000000;;2020-12-07
39.817.883/0001-62;2020-12-18;0.000000000000;;2020-12-21
39.818.045/0001-03;2021-03-10;15.000000000000;;2021-09-08
39.818.102/0001-54;2021-01-13;0.000000000000;;2021-02-01
39.818.122/0001-25;2021-01-13;0.000000000000;;2021-02-01
39.818.151/0001-97;2021-01-20;0.000000000000;;2021-02-01
39.819.658/0001-65;2021-01-20;0.000000000000;;2021-02-01
39.819.676/0001-47;2021-04-27;0.000000000000;;2021-04-28
39.832.351/0001-02;2020-12-04;0.000000000000;;2020-12-04
39.834.644/0001-10;2020-12-17;0.000000000000;;2020-12-17
39.834.711/0001-05;2020-12-21;0.000000000000;;2020-12-21
39.834.732/0001-12;2020-12-21;0.000000000000;;2020-12-21
39.834.747/0001-80;2020-12-17;0.000000000000;;2020-12-17
39.834.779/0001-86;2020-12-21;0.000000000000;;2020-12-21
39.835.826/0001-06;2020-11-25;0.000000000000;;2021-01-22
39.835.941/0001-80;2021-01-29;0.000000000000;;2021-02-01
39.835.992/0001-02;2021-01-29;0.000000000000;;2021-02-01
39.836.064/0001-62;2021-04-15;0.000000000000;;2021-06-22
39.846.512/0001-09;2020-11-26;0.000000000000;;2021-01-22
39.846.562/0001-96;2020-11-26;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-27
39.846.602/0001-08;2020-11-26;0.000000000000;;2021-01-22
39.846.641/0001-05;2021-01-21;0.000000000000;;2021-03-09
39.846.684/0001-82;2020-12-03;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDI03. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-27
39.846.732/0001-32;2020-11-27;10.000000000000;O fundo cobrara 10.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-03-02
39.846.774/0001-73;2020-11-27;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice SPTR500NBRL. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-22
39.846.819/0001-00;2020-12-07;0.000000000000;;2021-01-25
39.846.861/0001-20;2020-12-01;0.000000000000;;2021-01-27
39.851.687/0001-04;2020-12-01;0.000000000000;;2020-12-01
39.851.702/0001-14;2020-11-25;10.000000000000;-;2020-11-25
39.851.719/0001-71;2020-12-21;0.000000000000;;2020-12-21
39.851.730/0001-31;2020-12-03;18.000000000000;-;2020-12-03
39.851.744/0001-55;2020-12-18;0.000000000000;;2020-12-18
39.851.758/0001-79;2020-12-08;0.000000000000;;2020-12-08
39.851.775/0001-06;2020-12-03;0.000000000000;;2020-12-04
39.851.789/0001-20;2020-12-23;20.000000000000;-;2020-12-23
39.851.789/0001-20;2020-12-23;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IMA-B. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-09-23
39.851.789/0001-20;2020-12-23;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IMA-B. A taxa de performance sera paga no(s) mes(es) de Abril e Outubro;2023-12-27
39.857.579/0001-49;2021-04-22;0.000000000000;;2021-09-01
39.857.603/0001-40;2021-04-22;0.000000000000;;2021-09-01
39.857.617/0001-63;2021-04-22;0.000000000000;;2021-09-01
39.857.633/0001-56;2021-04-22;0.000000000000;;2021-09-01
39.862.824/0001-06;2021-01-29;0.000000000000;;2021-01-29
39.862.862/0001-69;2021-01-04;0.000000000000;;2021-01-04
39.862.869/0001-80;2021-01-04;0.000000000000;;2021-01-04
39.863.036/0001-34;2021-06-02;0.000000000000;;2021-09-09
39.875.965/0001-63;2021-03-29;0.000000000000;;2021-09-01
39.876.097/0001-36;2021-04-22;20.000000000000;Além da taxa de administração, será devida, pelo FUNDO à GESTORA, uma taxa de performance no valor equivalente a 20% (vinte por cento) aplicável sobre a valorização diária da cota do FUNDO que exceder a 100% (cem por cento) da variação diária do CDI no mesmo período.;2021-09-13
39.876.150/0001-07;2021-05-04;0.000000000000;;2021-09-01
39.876.187/0001-27;2021-05-04;0.000000000000;;2021-09-01
39.876.212/0001-72;2021-05-04;0.000000000000;;2021-09-01
39.876.251/0001-70;2021-05-04;0.000000000000;;2021-09-01
39.877.009/0001-10;2021-01-18;0.000000000000;;2021-01-18
39.894.987/0001-70;2021-01-21;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-09-08
39.895.022/0001-00;2021-02-02;0.000000000000;;2021-02-02
39.895.070/0001-90;2021-02-11;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-08-24
39.895.111/0001-49;2021-01-06;0.000000000000;;2021-01-06
39.895.159/0001-57;2021-02-12;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-08-24
39.895.205/0001-18;2021-02-12;0.000000000000;;2021-02-12
39.895.244/0001-15;2021-02-11;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-08-24
39.895.323/0001-26;2021-02-11;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-08-24
39.895.367/0001-56;2021-02-11;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-08-24
39.895.582/0001-57;2020-12-04;0.000000000000;;2020-12-04
39.895.650/0001-88;2020-12-04;0.000000000000;;2020-12-04
39.895.686/0001-61;2020-12-22;0.000000000000;;2020-12-22
39.895.781/0001-65;2020-12-08;5.000000000000;-;2020-12-08
39.896.366/0001-26;2020-12-15;0.000000000000;;2020-12-15
39.913.591/0001-23;2020-12-08;0.000000000000;;2021-01-27
39.913.648/0001-94;2020-11-27;0.000000000000;;2021-01-22
39.913.674/0001-12;2020-12-07;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDI02. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-02-24
39.913.709/0001-13;2020-12-03;0.000000000000;;2021-01-25
39.913.737/0001-30;2020-12-04;0.000000000000;;2021-04-15
39.913.763/0001-69;2020-12-04;0.000000000000;;2021-01-25
39.913.788/0001-62;2020-12-04;30.000000000000;O fundo cobrara 30.00 % do que exceder 100.00 % o indice CDI05. A taxa de performance sera paga no(s) mes(es) de;2021-09-10
39.913.817/0001-96;2020-12-04;0.000000000000;;2021-01-27
39.913.857/0001-38;2020-12-28;0.000000000000;;2021-01-27
39.913.917/0001-12;2021-02-12;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-08-24
39.913.962/0001-77;2020-12-22;0.000000000000;;2020-12-22
39.913.995/0001-17;2021-02-09;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-09-22
39.914.028/0001-70;2021-02-22;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IPCAIMAB;2022-11-25
39.914.028/0001-70;2021-02-22;20.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 20%,DA RENTABILIDADE DA SUBCLASSE QUE EXCEDER A 100%DA VARIAÇÃO DO IPCA, APURADO PELO IBGE ACRESCIDO DE Y% AO ANO MAIS 0,75%.;2025-06-20
39.914.053/0001-53;2021-02-12;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO CDI;2022-09-22
39.914.085/0001-59;2021-02-12;0.000000000000;;2022-08-17
39.914.085/0001-59;2021-02-12;20.000000000000;O GESTOR RECEBERÁ TAXA DE PERFORMANCE EQUIVALENTE A 20% DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% DA VARIAÇÃO DO CDI, DE UM DIA, APURADO E DIVULGADO PELA B3 S.A.;2023-07-21
39.914.112/0001-93;2021-02-22;0.000000000000;;2022-08-16
39.914.159/0001-57;2020-12-15;0.000000000000;;2020-12-15
39.914.183/0001-96;2020-12-18;0.000000000000;;2020-12-18
39.914.215/0001-53;2020-12-10;0.000000000000;;2020-12-10
39.914.241/0001-81;2020-12-10;0.000000000000;;2022-05-10
39.914.381/0001-50;2020-12-03;0.000000000000;;2020-12-08
39.914.412/0001-72;2020-12-03;0.000000000000;;2020-12-08
39.927.812/0001-12;2020-12-03;0.000000000000;;2021-01-22
39.932.676/0001-59;2020-12-03;0.000000000000;;2020-12-08
39.937.518/0001-91;2020-12-14;0.000000000000;;2020-12-14
39.937.544/0001-10;2020-12-22;20.000000000000;-;2020-12-22
39.937.566/0001-80;2020-12-30;0.000000000000;;2020-12-30
39.942.960/0001-06;2020-12-08;0.000000000000;;2020-12-08
39.943.023/0001-75;2021-03-04;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO 68% IBOVESPA + 32% CDI;2022-11-25
39.943.042/0001-00;2021-03-18;0.000000000000;;2022-08-16
39.943.061/0001-28;2021-03-05;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO 32% CDI + 68% IBOVESPA;2022-11-25
39.957.930/0001-73;2020-12-18;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDI125. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-03-02
39.957.987/0001-72;2020-12-16;10.000000000000;O fundo cobrara 10.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-03-08
39.957.987/0001-72;2020-12-16;0.000000000000;;2021-12-02
39.958.082/0001-17;2020-12-03;0.000000000000;;2021-02-23
39.958.144/0001-90;2020-12-03;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5MD3. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-25
39.958.195/0001-12;2020-12-04;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-27
39.958.274/0001-23;2020-12-07;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-29
39.958.357/0001-12;2020-12-28;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-27
39.958.394/0001-20;2020-12-07;0.000000000000;;2021-04-19
39.958.420/0001-10;2021-05-04;0.000000000000;;2021-06-04
39.958.460/0001-62;2020-12-07;10.000000000000;O fundo cobrara 10.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-02-26
39.958.567/0001-00;2021-12-06;0.000000000000;;2021-12-15
39.958.971/0001-84;2021-05-05;20.000000000000;Cobra sobre cota negativa;2021-09-06
39.958.971/0001-84;2021-05-05;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-03-13
39.959.025/0001-52;2021-01-05;0.000000000000;;2021-09-06
39.959.071/0001-51;2021-01-26;0.000000000000;;2021-09-06
39.959.124/0001-34;2021-01-14;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-06
39.959.156/0001-30;2021-01-05;0.000000000000;;2021-09-06
39.959.272/0001-59;2021-01-20;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.959.272/0001-59;2021-01-20;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-10-10
39.959.357/0001-37;2021-06-25;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-05
39.959.422/0001-24;2020-12-28;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.959.422/0001-24;2020-12-28;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2024-09-17
39.959.460/0001-87;2020-12-28;0.000000000000;;2021-08-30
39.959.611/0001-05;2021-01-05;0.000000000000;;2021-08-12
39.959.660/0001-30;2021-01-20;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.959.660/0001-30;2021-01-20;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-01-19
39.959.660/0001-30;2021-01-20;14.000000000000;O fundo cobrara 14.00 % do que exceder 100.00 % o indice CDI05835. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2025-06-02
39.959.730/0001-50;2021-02-04;20.000000000000;Cobra sobre cota negativa;2021-09-06
39.959.730/0001-50;2021-02-04;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-03-13
39.959.730/0001-50;2021-02-04;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV05. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2025-01-03
39.959.773/0001-35;2021-01-20;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.959.773/0001-35;2021-01-20;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-01-10
39.959.828/0001-07;2021-04-06;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.959.871/0001-72;2021-01-20;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.959.871/0001-72;2021-01-20;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2022-10-07
39.959.914/0001-10;2021-01-20;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.959.914/0001-10;2021-01-20;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-01-13
39.959.974/0001-32;2021-01-22;10.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-06
39.960.019/0001-15;2021-04-20;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-10
39.960.068/0001-58;2021-02-08;20.000000000000;A taxa de performance será cobrada a partir de 01/06/20.;2021-09-06
39.960.068/0001-58;2021-02-08;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5+. A taxa de performance sera paga no(s) mes(es) de Janeiro;2022-09-09
39.960.120/0001-76;2021-04-06;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-09-06
39.964.254/0001-65;2021-03-12;0.000000000000;;2021-09-21
39.964.265/0001-45;2021-03-12;0.000000000000;;2022-10-03
39.964.273/0001-91;2021-03-12;0.000000000000;;2022-01-04
39.964.295/0001-51;2021-03-12;0.000000000000;;2022-02-14
39.964.350/0001-03;2021-03-12;0.000000000000;;2023-03-13
39.970.310/0001-74;2020-12-28;0.000000000000;;2020-12-28
39.973.356/0001-47;2020-12-08;0.000000000000;;2021-01-29
39.973.408/0001-85;2021-03-25;0.000000000000;;2021-04-29
39.973.436/0001-00;2020-12-09;0.000000000000;;2021-01-27
39.973.483/0001-46;2020-12-08;0.000000000000;;2021-01-27
39.973.483/0001-46;2020-12-08;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2023-06-27
39.973.506/0001-12;2020-12-09;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro;2021-03-08
39.973.590/0001-74;2020-12-09;0.000000000000;;2021-01-27
39.973.629/0001-53;2020-12-09;0.000000000000;;2021-01-27
39.973.671/0001-74;2020-12-14;0.000000000000;;2021-03-08
39.973.702/0001-97;2020-12-14;0.000000000000;;2021-03-08
39.973.740/0001-40;2020-12-14;10.000000000000;O fundo cobrara 10.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-01-27
39.973.740/0001-40;2020-12-14;0.000000000000;;2025-05-05
39.973.872/0001-71;2021-04-20;20.000000000000;Cupom / Fator X (Yield  do IMA-B);2021-09-06
39.973.872/0001-71;2021-04-20;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IMABAJUST. A taxa de performance sera paga no(s) mes(es) de Maio e Novembro;2024-11-22
39.973.967/0001-95;2021-02-09;0.000000000000;;2021-09-06
39.974.064/0001-29;2021-05-11;0.000000000000;;2021-09-06
39.974.106/0001-21;2021-02-05;0.000000000000;;2021-09-06
39.974.143/0001-30;2021-02-02;25.000000000000;IMAB Total;2021-09-06
39.974.143/0001-30;2021-02-02;25.000000000000;O fundo cobrara 25.00 % do que exceder 100.00 % o indice IMABAJUST. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2024-11-08
39.974.174/0001-90;2021-02-11;0.000000000000;;2021-09-06
39.974.220/0001-51;2021-02-12;0.000000000000;;2021-03-16
39.974.272/0001-28;2021-05-21;20.000000000000;Cupom / Fator X (Yield  do IMA-B);2021-09-06
39.974.272/0001-28;2021-05-21;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IMABAJUST. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2024-10-08
39.977.385/0001-87;2020-12-16;0.000000000000;;2021-05-12
39.977.447/0001-50;2020-12-28;15.000000000000;;2020-12-30
39.977.487/0001-00;2020-12-28;0.000000000000;;2021-09-10
39.977.678/0001-64;2020-12-22;0.000000000000;;2023-11-09
39.978.142/0001-63;2020-12-14;0.000000000000;;2020-12-14
39.978.178/0001-47;2020-12-21;0.000000000000;;2020-12-21
39.978.212/0001-83;2020-12-28;0.000000000000;;2020-12-28
39.978.940/0001-95;2021-02-23;0.000000000000;;2021-02-24
39.979.049/0001-73;2021-03-10;0.000000000000;;2022-05-17
39.990.372/0001-48;2020-12-17;16.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 16% (DEZESSEIS POR CENTO) DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% (CEM POR CENTO) DA VARIAÇÃO DO CDI DE UM DIA, APURADO PELA CETIP.;2021-11-10
