TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;46.391.277/0001-93;OCEANA VALOR PREV II FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;3548017;;2025-07-30
FI;46.391.277/0001-93;OCEANA VALOR PREV II FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;104;;2025-07-30
FI;46.391.277/0001-93;OCEANA VALOR PREV II FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;6201;;2025-07-30
FI;46.391.277/0001-93;OCEANA VALOR PREV II FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;580321;;2025-07-30
FI;46.391.277/0001-93;OCEANA VALOR PREV II FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;851705;;2025-07-30
FI;46.391.334/0001-34;MOS GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;3671;;2025-07-30
FI;46.391.334/0001-34;MOS GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Investimento no Exterior;;;466870;;2025-07-30
FI;46.391.334/0001-34;MOS GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Operações Compromissadas;;;8830;;2025-07-30
FI;46.391.334/0001-34;MOS GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;7234;;2025-07-30
FI;46.391.334/0001-34;MOS GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;989;;2025-07-30
FI;46.391.571/0001-03;SHARP IBOVESPA ATIVO 30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Cotas de Fundos;;;16502274;;2025-07-30
FI;46.391.571/0001-03;SHARP IBOVESPA ATIVO 30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Operações Compromissadas;;;19177;;2025-07-30
FI;46.391.571/0001-03;SHARP IBOVESPA ATIVO 30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Valores a pagar;;;27565;;2025-07-30
FI;46.391.571/0001-03;SHARP IBOVESPA ATIVO 30 FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Valores a receber;;;9751;;2025-07-30
FI;46.415.057/0001-52;NORD AT PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações;527154;1196225;10963781;;2025-07-30
FI;46.415.057/0001-52;NORD AT PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;4920369;;2025-07-30
FI;46.415.057/0001-52;NORD AT PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Brazilian Depository Receipt - BDR;;;2650360;;2025-07-30
FI;46.415.057/0001-52;NORD AT PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Operações Compromissadas;;;298171;;2025-07-30
FI;46.415.057/0001-52;NORD AT PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a pagar;;;42547;;2025-07-30
FI;46.415.057/0001-52;NORD AT PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;78220;;2025-07-30
FI;46.420.688/0001-60;ALASKA SERENO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Cotas de Fundos;;;8090890;;2025-07-30
FI;46.420.688/0001-60;ALASKA SERENO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Operações Compromissadas;;;25832;;2025-07-30
FI;46.420.688/0001-60;ALASKA SERENO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a pagar;;;2191;;2025-07-30
FI;46.420.688/0001-60;ALASKA SERENO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;16146;;2025-07-30
FI;46.439.604/0001-30;G5 TRÍGONO FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;5040241;;2025-07-30
FI;46.439.604/0001-30;G5 TRÍGONO FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Disponibilidades;;;7245;;2025-07-30
FI;46.439.604/0001-30;G5 TRÍGONO FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;1660;;2025-07-30
FI;46.439.604/0001-30;G5 TRÍGONO FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;6628;;2025-07-30
FI;46.450.491/0001-73;TARPON GT MASTER INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Ações;47830290;3553721;18648506;;2025-07-30
FI;46.450.491/0001-73;TARPON GT MASTER INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Cotas de Fundos;;;435716;;2025-07-30
FI;46.450.491/0001-73;TARPON GT MASTER INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Disponibilidades;;;1000;;2025-07-30
FI;46.450.491/0001-73;TARPON GT MASTER INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;92142;;2025-07-30
FI;46.450.491/0001-73;TARPON GT MASTER INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a pagar;;;95809;;2025-07-30
FI;46.450.491/0001-73;TARPON GT MASTER INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a receber;;;124372;;2025-07-30
FI;46.450.512/0001-50;TARPON GT INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Cotas de Fundos;;;19452680;;2025-07-30
FI;46.450.512/0001-50;TARPON GT INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Disponibilidades;;;1000;;2025-07-30
FI;46.450.512/0001-50;TARPON GT INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a pagar;;;1456838;;2025-07-30
FI;46.450.512/0001-50;TARPON GT INSTITUCIONAL II FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a receber;;;106;;2025-07-30
FI;46.456.201/0001-07;SAFRA BOLSA PLUS FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2025-01-31;Ações;0;0;1785930;;2025-07-30
FI;46.456.201/0001-07;SAFRA BOLSA PLUS FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;0;0;22799;;2025-07-30
FI;46.464.591/0001-59;ALASKA 84 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Cotas de Fundos;;;16075478;;2025-07-30
FI;46.464.591/0001-59;ALASKA 84 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Operações Compromissadas;;;10840;;2025-07-30
FI;46.464.591/0001-59;ALASKA 84 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a pagar;;;2393;;2025-07-30
FI;46.464.591/0001-59;ALASKA 84 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;30474;;2025-07-30
FI;46.465.003/0001-00;PS ATMOS II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;251852686;;2025-07-30
FI;46.465.003/0001-00;PS ATMOS II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;13127;;2025-07-30
FI;46.685.600/0001-31;3C48 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Cotas de Fundos;;;157527428;;2025-07-30
FI;46.685.600/0001-31;3C48 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Disponibilidades;;;2078;;2025-07-30
FI;46.685.600/0001-31;3C48 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;10839;;2025-07-30
FI;46.929.841/0001-89;ALLOCATION CICLO OLÍMPICO II FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;16332620;;2025-07-30
FI;46.929.841/0001-89;ALLOCATION CICLO OLÍMPICO II FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;4064;;2025-07-30
FI;46.929.841/0001-89;ALLOCATION CICLO OLÍMPICO II FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;3671;;2025-07-30
FI;46.964.317/0001-49;SQUADRA LB NG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;9822723;;2025-07-30
FI;46.964.317/0001-49;SQUADRA LB NG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Operações Compromissadas;;;97766;;2025-07-30
FI;46.964.317/0001-49;SQUADRA LB NG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;510;;2025-07-30
FI;46.964.317/0001-49;SQUADRA LB NG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;3945;;2025-07-30
FI;46.964.349/0001-44;SHARP LONG BIASED BB FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Cotas de Fundos;;;22138313;;2025-07-30
FI;46.964.349/0001-44;SHARP LONG BIASED BB FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Operações Compromissadas;;;24913;;2025-07-30
FI;46.964.349/0001-44;SHARP LONG BIASED BB FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Valores a pagar;;;38993;;2025-07-30
FI;46.964.349/0001-44;SHARP LONG BIASED BB FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2025-01-31;Valores a receber;;;1775;;2025-07-30
FI;47.032.656/0001-50;BERNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações;7480171;2806751;708236;;2025-07-30
FI;47.032.656/0001-50;BERNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;569166;;2025-07-30
FI;47.032.656/0001-50;BERNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Brazilian Depository Receipt - BDR;;;75068;;2025-07-30
FI;47.032.656/0001-50;BERNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;273008;;2025-07-30
FI;47.032.656/0001-50;BERNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Operações Compromissadas;;;401405;;2025-07-30
FI;47.032.656/0001-50;BERNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a pagar;;;5847;;2025-07-30
FI;47.032.656/0001-50;BERNA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;8843;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Ações;2153830;649707;6008514;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;7009652;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;248623;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;1008;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições compradas;;;-960;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1096;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;84576;;2025-07-30
FI;47.033.348/0001-49;TREND QUALIDADE BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;150121;;2025-07-30
FI;47.033.388/0001-90;TREND VALOR BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Ações;1891481;639455;10727834;;2025-07-30
FI;47.033.388/0001-90;TREND VALOR BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;17159225;;2025-07-30
FI;47.033.388/0001-90;TREND VALOR BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;1005;;2025-07-30
FI;47.033.388/0001-90;TREND VALOR BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições compradas;;;-4000;;2025-07-30
FI;47.033.388/0001-90;TREND VALOR BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições vendidas;;;2069;;2025-07-30
FI;47.033.388/0001-90;TREND VALOR BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;138263;;2025-07-30
FI;47.033.388/0001-90;TREND VALOR BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;291061;;2025-07-30
FI;47.033.461/0001-24;TREND MOMENTUM BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Ações;2028734;150236;2540683;;2025-07-30
FI;47.033.461/0001-24;TREND MOMENTUM BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;3462619;;2025-07-30
FI;47.033.461/0001-24;TREND MOMENTUM BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;87143;;2025-07-30
FI;47.033.461/0001-24;TREND MOMENTUM BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Disponibilidades;;;1004;;2025-07-30
FI;47.033.461/0001-24;TREND MOMENTUM BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Mercado Futuro - Posições compradas;;;-480;;2025-07-30
FI;47.033.461/0001-24;TREND MOMENTUM BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a pagar;;;12754;;2025-07-30
FI;47.033.461/0001-24;TREND MOMENTUM BRASIL FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-01-31;Valores a receber;;;72058;;2025-07-30
FI;47.179.288/0001-77;SANTANDER IBOVESPA ATIVO SENIOR AÇÕES - CIC FIF RESP LIMITADA;2025-01-31;Cotas de Fundos;;;130438566;;2025-07-30
FI;47.179.288/0001-77;SANTANDER IBOVESPA ATIVO SENIOR AÇÕES - CIC FIF RESP LIMITADA;2025-01-31;Disponibilidades;;;5000;;2025-07-30
FI;47.179.288/0001-77;SANTANDER IBOVESPA ATIVO SENIOR AÇÕES - CIC FIF RESP LIMITADA;2025-01-31;Valores a pagar;;;579889;;2025-07-30
FI;47.179.288/0001-77;SANTANDER IBOVESPA ATIVO SENIOR AÇÕES - CIC FIF RESP LIMITADA;2025-01-31;Valores a receber;;;1288705;;2025-07-30
FI;47.240.748/0001-25;MEGALOPS FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Cotas de Fundos;;;2303357;;2025-07-30
FI;47.240.748/0001-25;MEGALOPS FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Disponibilidades;;;914;;2025-07-30
FI;47.240.748/0001-25;MEGALOPS FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a pagar;;;9776;;2025-07-30
FI;47.240.748/0001-25;MEGALOPS FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;Valores a receber;;;16;;2025-07-30
FI;47.294.067/0001-40;ROATAN FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações;0;0;36045584;;2025-07-30
FI;47.294.067/0001-40;ROATAN FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;49414303;;2025-07-30
FI;47.294.067/0001-40;ROATAN FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Certificado ou recibo de depósito de valores mobiliários;;;2274460;;2025-07-30
FI;47.294.067/0001-40;ROATAN FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Operações Compromissadas;;;8600301;;2025-07-30
FI;47.294.067/0001-40;ROATAN FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;1083;;2025-07-30
FI;47.294.067/0001-40;ROATAN FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a pagar;;;22903;;2025-07-30
FI;47.294.067/0001-40;ROATAN FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2025-01-31;Valores a receber;;;1260359;;2025-07-30
FI;47.313.469/0001-44;ABSOLUTO PARTNERS W FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;98658057;;2025-07-30
FI;47.313.469/0001-44;ABSOLUTO PARTNERS W FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Disponibilidades;;;4143;;2025-07-30
FI;47.313.469/0001-44;ABSOLUTO PARTNERS W FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;150322;;2025-07-30
FI;47.313.469/0001-44;ABSOLUTO PARTNERS W FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;10479;;2025-07-30
FI;47.328.446/0001-03;ABSOLUTO PARTNERS BWM FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;35086909;;2025-07-30
FI;47.328.446/0001-03;ABSOLUTO PARTNERS BWM FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Disponibilidades;;;5008;;2025-07-30
FI;47.328.446/0001-03;ABSOLUTO PARTNERS BWM FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;53525;;2025-07-30
FI;47.328.446/0001-03;ABSOLUTO PARTNERS BWM FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;6558;;2025-07-30
FI;47.328.477/0001-64;RADAR STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;53490480;;2025-07-30
FI;47.328.477/0001-64;RADAR STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Disponibilidades;;;10000;;2025-07-30
FI;47.328.477/0001-64;RADAR STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;88898;;2025-07-30
FI;47.328.477/0001-64;RADAR STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;4054;;2025-07-30
FI;47.328.494/0001-00;NORD AT 45 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Cotas de Fundos;;;6493598;;2025-07-30
FI;47.328.494/0001-00;NORD AT 45 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a pagar;;;8081;;2025-07-30
FI;47.328.494/0001-00;NORD AT 45 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2025-01-31;Valores a receber;;;5274;;2025-07-30
FI;47.489.630/0001-35;PREMIER WELLS FUNDO DE INVESTIMENTO EM ACOES;2025-01-31;Ações;0;84350;16666164;;2025-07-30
FI;47.489.630/0001-35;PREMIER WELLS FUNDO DE INVESTIMENTO EM ACOES;2025-01-31;Ações e outros TVM cedidos em empréstimo;;;851465;;2025-07-30
FI;47.489.630/0001-35;PREMIER WELLS FUNDO DE INVESTIMENTO EM ACOES;2025-01-31;Compras a termo a receber;;;664950;;2025-07-30
FI;47.489.630/0001-35;PREMIER WELLS FUNDO DE INVESTIMENTO EM ACOES;2025-01-31;Opções - Posições lançadas;;;320273;;2025-07-30
FI;47.489.630/0001-35;PREMIER WELLS FUNDO DE INVESTIMENTO EM ACOES;2025-01-31;Operações Compromissadas;;;481533;;2025-07-30
FI;47.489.630/0001-35;PREMIER WELLS FUNDO DE INVESTIMENTO EM ACOES;2025-01-31;Valores a pagar;;;1205808;;2025-07-30
FI;47.489.630/0001-35;PREMIER WELLS FUNDO DE INVESTIMENTO EM ACOES;2025-01-31;Valores a receber;;;643510;;2025-07-30
FI;47.504.615/0001-19;G5 TARPON GT FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;19059595;;2025-07-30
FI;47.504.615/0001-19;G5 TARPON GT FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Operações Compromissadas;;;629492;;2025-07-30
FI;47.504.615/0001-19;G5 TARPON GT FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;1660;;2025-07-30
FI;47.504.615/0001-19;G5 TARPON GT FEEDER FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;2613;;2025-07-30
FI;47.510.058/0001-49;TB STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Cotas de Fundos;;;192566474;;2025-07-30
FI;47.510.058/0001-49;TB STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Disponibilidades;;;2005;;2025-07-30
FI;47.510.058/0001-49;TB STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Valores a pagar;;;1999044;;2025-07-30
FI;47.510.058/0001-49;TB STB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Valores a receber;;;7553;;2025-07-30
FI;47.511.300/0001-07;TB ADVISORY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Cotas de Fundos;;;107461996;;2025-07-30
FI;47.511.300/0001-07;TB ADVISORY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Disponibilidades;;;2000;;2025-07-30
FI;47.511.300/0001-07;TB ADVISORY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a pagar;;;3084674;;2025-07-30
FI;47.511.300/0001-07;TB ADVISORY FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2025-01-31;Valores a receber;;;9908;;2025-07-30
FI;47.511.351/0001-20;TB FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES;2025-01-31;Cotas de Fundos;;;90490242;;2025-07-30
